,Date,Low,High,Close,Open,Volume,Adj Close
1270,2017-02-21,132.9,133.91,133.72,133.5,14759109.0,133.72
1269,2013-04-18,25.15,26.82,25.69,26.82,39059000.0,25.69
1268,2014-11-25,74.13,75.74,75.63,74.21,32250205.0,75.63
1267,2017-02-09,133.31,134.5,134.14,134.49,16470609.0,134.14
1266,2016-06-24,111.0,113.68,112.08,111.01,40643130.0,112.08
1265,2012-11-15,21.65,22.5,22.17,22.34,78857700.0,22.17
1264,2014-03-11,69.96,72.59,70.1,72.5,59408300.0,70.1
1263,2013-05-23,24.77,25.53,25.06,24.8,37663100.0,25.06
1262,2017-02-22,133.46,136.79,136.12,133.6,27360092.0,136.12
1261,2013-03-13,26.92,27.65,27.08,27.62,39619500.0,27.08
1260,2015-11-17,104.14,106.2,105.13,104.62,26774146.0,105.13
1259,2017-11-30,175.2,178.275,177.18,176.85,25127073.0,177.18
1258,2016-09-19,128.26,129.94,128.65,129.91,14958794.0,128.65
1257,2014-10-13,72.52,74.78,72.99,73.23,43937638.0,72.99
1256,2017-03-17,139.7,140.34,139.84,140.34,20592818.0,139.84
1255,2016-12-23,116.3,117.56,117.27,117.0,10889985.0,117.27
1254,2012-10-01,21.73,22.59,21.99,22.08,51262700.0,21.99
1253,2016-02-25,105.61,108.07,108.07,107.11,29906278.0,108.07
1252,2014-12-16,74.59,77.39,74.69,76.19,31554593.0,74.69
1251,2014-12-11,76.48,78.52,77.73,76.52,33492661.0,77.73
1250,2015-08-27,87.19,90.06,89.73,89.19,42431375.0,89.73
1249,2012-05-29,28.65,31.69,28.84,31.48,78063400.0,28.84
1248,2013-10-28,49.61,51.7,50.229,51.54,73472000.0,50.229
1247,2018-02-16,176.3,179.88,177.36,178.99,20475445.0,177.36
1246,2015-12-22,104.81,105.6601,105.51,105.22,14597122.0,105.51
1245,2017-07-21,163.75,165.05,164.43,164.16,14494667.0,164.43
1244,2016-07-13,116.68,118.4,116.78,118.39,16207662.0,116.78
1243,2015-10-30,101.65,104.72,101.97,104.51,33487104.0,101.97
1242,2016-01-21,92.62,95.99,94.16,94.91,30518939.0,94.16
1241,2016-11-15,115.83,118.49,117.2,116.73,34681369.0,117.2
1240,2013-03-25,25.078,25.8,25.131,25.75,39199000.0,25.131
1239,2016-10-03,127.8,129.09,128.77,128.38,13156943.0,128.77
1238,2013-10-02,49.95,51.1,50.28,50.13,62834000.0,50.28
1237,2015-04-01,80.87,82.72,81.665,82.5,22058167.0,81.665
1236,2016-02-19,102.06,105.02,104.57,102.55,32404516.0,104.57
1235,2015-01-21,75.85,77.3,76.74,76.16,25096737.0,76.74
1234,2018-07-11,201.75,204.5,202.54,202.22,12927377.0,202.54
1233,2018-06-06,189.11,192.53,191.34,191.0252,22558920.0,191.34
1232,2017-03-08,137.05,137.99,137.72,137.15,10184514.0,137.72
1231,2014-02-07,62.22,64.57,64.32,62.27,60704300.0,64.32
1230,2013-05-10,26.57,27.3,26.68,27.14,30847100.0,26.68
1229,2016-05-09,118.9,120.28,119.24,119.54,21138059.0,119.24
1228,2013-12-20,54.23,55.15,55.12,54.93,239824000.0,55.12
1227,2012-12-17,26.32,27.0,26.75,26.77,57742500.0,26.75
1226,2017-04-21,142.27,144.17,143.68,143.9,12382002.0,143.68
1225,2018-05-29,183.71,186.81,185.74,184.34,16398937.0,185.74
1224,2012-05-22,30.94,33.59,31.0,32.61,101786600.0,31.0
1223,2017-06-06,152.48,154.52,152.81,153.41,13291727.0,152.81
1222,2018-02-15,176.84,180.5,179.96,180.5,20554092.0,179.96
1221,2016-05-19,115.88,117.49,116.81,117.05,20544109.0,116.81
