791,2018-01-05,1092.0,1104.25,1102.23,1094.0,1210974.0,1102.23
790,2018-01-04,1084.0,1093.57,1086.4,1088.0,990510.0,1086.4
789,2016-05-23,704.18,711.4781,704.24,706.53,1330692.0,704.24
788,2016-11-02,763.4496,781.65,768.7,778.2,1918414.0,768.7
787,2017-07-11,922.0,931.43,930.09,929.54,1093281.0,930.09
786,2017-06-02,966.0,975.88,975.6,969.46,1717212.0,975.6
785,2017-01-03,775.8,789.63,786.14,778.81,1657268.0,786.14
784,2017-11-15,1015.42,1024.09,1020.91,1019.21,859951.0,1020.91
783,2015-03-11,550.68,558.14,551.18,555.14,1815763.0,551.18
782,2014-05-06,515.06,526.81,515.14,525.23,1684400.0,515.14
781,2016-03-09,694.0,705.68,705.24,698.47,1421515.0,705.24
780,2015-07-09,520.35,523.77,520.68,523.12,1842347.0,520.68
779,2015-07-20,653.01,668.88,663.02,659.24,5860872.0,663.02
778,2015-06-04,534.32,540.59,536.7,537.76,1348337.0,536.7
777,2017-04-20,839.32,845.2,841.65,841.44,959031.0,841.65
776,2015-07-02,521.08,524.65,523.4,521.08,1235903.0,523.4
775,2015-01-20,506.016,512.5,506.9,511.0,2225922.0,506.9
774,2017-05-22,935.0,941.883,941.86,935.0,1092176.0,941.86
773,2016-01-26,706.48,718.28,713.04,713.85,1331691.0,713.04
772,2015-05-01,532.1,539.54,537.9,538.43,1768181.0,537.9
771,2016-05-27,724.0,733.936,732.66,724.01,1974962.0,732.66
770,2016-04-27,692.3651,708.98,705.84,707.29,3098587.0,705.84
769,2014-10-16,515.0,529.43,524.51,519.0,3698423.0,524.51
768,2015-07-14,546.71,565.8487,561.1,546.76,3244066.0,561.1
767,2016-10-27,791.5,803.49,795.35,801.0,2749221.0,795.35
766,2017-08-04,923.03,930.307,927.96,926.75,1019159.0,927.96
765,2016-01-14,689.1,721.925,714.72,705.38,2225768.0,714.72
764,2016-10-25,805.14,816.68,807.67,816.68,1576404.0,807.67
763,2014-05-05,521.32,528.9,527.81,524.82,1021300.0,527.81
762,2014-12-02,529.8,535.5,533.75,533.51,1522481.0,533.75
761,2017-07-31,926.04,943.59,930.5,941.89,1952716.0,930.5
760,2014-04-11,526.53,540.0,530.6,532.55,3914100.0,530.6
759,2014-06-27,573.8,579.87,577.24,577.18,2230800.0,577.24
758,2016-01-25,710.01,729.68,711.67,723.58,1711716.0,711.67
757,2017-05-16,937.58,943.11,943.0,940.0,956692.0,943.0
756,2016-12-07,755.8,771.36,771.19,761.0,1760966.0,771.19
755,2016-09-15,759.96,773.8,771.76,762.89,1346751.0,771.76
754,2015-04-23,540.23,550.96,547.0,541.0,4173376.0,547.0
753,2017-12-22,1059.44,1064.2,1060.12,1061.11,734566.0,1060.12
752,2017-07-18,950.6,968.04,965.4,953.0,1131130.0,965.4
751,2017-12-12,1033.69,1050.31,1040.48,1039.63,1269883.0,1040.48
750,2014-12-30,527.13,531.15,530.42,528.09,873923.0,530.42
749,2018-08-06,1215.8,1226.09,1224.77,1225.0,1081723.0,1224.77
748,2015-06-03,537.11,543.5,540.31,539.91,1717036.0,540.31
747,2016-02-18,696.03,712.35,697.35,710.0,1883248.0,697.35
746,2015-10-01,599.85,612.09,611.29,608.37,1867601.0,611.29
745,2014-07-22,590.6,599.65,594.74,590.72,1694500.0,594.74
744,2017-09-18,910.6,922.08,915.0,920.01,1263456.0,915.0
743,2015-04-24,557.25,571.14,565.06,566.1,4919031.0,565.06
742,2016-07-21,735.831,741.69,738.63,740.36,1026306.0,738.63
741,2015-04-10,537.31,542.29,540.01,542.29,1405574.0,540.01
740,2017-10-06,963.36,979.46,978.89,966.7,1142699.0,978.89
739,2014-09-04,579.22,586.0,581.98,580.0,1454200.0,581.98
738,2015-09-01,594.1,612.86,597.79,602.36,3702105.0,597.79
737,2015-07-17,645.0,674.468,672.93,649.0,11164943.0,672.93
736,2017-04-03,829.22,840.85,838.55,829.22,1671503.0,838.55
735,2016-09-16,764.66,769.75,768.88,769.75,2049338.0,768.88
734,2016-04-04,742.43,752.8,745.29,750.06,1134390.0,745.29
733,2015-04-01,539.5,551.14,542.56,548.6,1957718.0,542.56
732,2017-02-27,824.0,830.5,829.28,824.55,1101466.0,829.28
731,2015-10-26,701.26,719.15,712.78,701.55,2716615.0,712.78
730,2015-08-24,565.05,614.0,589.61,573.0,5770302.0,589.61
729,2018-06-28,1096.01,1122.31,1114.22,1102.09,1072438.0,1114.22
728,2018-04-06,1003.03,1031.42,1007.04,1020.0,1746430.0,1007.04
727,2016-12-08,767.23,778.18,776.42,772.48,1488059.0,776.42
726,2014-07-15,576.56,585.8045,584.78,585.74,1618600.0,584.78
725,2015-12-02,758.96,775.955,762.38,768.9,2230373.0,762.38
724,2018-04-16,1026.74,1043.24,1037.98,1037.0,1211208.0,1037.98
723,2017-06-06,975.14,988.25,976.57,983.16,1796904.0,976.57
722,2017-09-06,919.27,930.915,927.81,930.15,1468808.0,927.81
721,2015-09-03,602.8213,619.71,606.25,617.0,1759572.0,606.25
720,2016-03-08,685.34,703.79,693.97,688.59,2058471.0,693.97
719,2014-05-14,525.29,533.0,526.65,533.0,1188500.0,526.65
718,2015-12-23,744.0,754.21,750.31,753.47,1566726.0,750.31
717,2017-11-24,1035.0,1043.18,1040.61,1035.87,536958.0,1040.61
716,2017-11-21,1022.655,1035.11,1034.49,1023.31,1083715.0,1034.49
715,2015-11-25,746.06,752.0,748.15,748.14,1122224.0,748.15
714,2014-06-16,541.52,549.62,544.28,549.26,1697900.0,544.28
